gsis_id,player_name,position,draft_year,draft_team,sos_opp_win_pct,games_scheduled,off_pass_yards,off_rush_yards,off_pass_rate_proxy,team_opportunity_ppr,team_pos_carries,team_pos_targets,team_pos_receptions,team_pos_touches,incumbent_pos_ppr,incumbent_pos_ppr_sum,incumbent_pos_carries,incumbent_pos_targets,incumbent_pos_touches
00-0036647,Cornell Powell,WR,2021,KAN,0.5363321799307958,17.0,4937.0,1955.0,0.6103074141048824,699.0999999999999,18.0,331.0,225.0,243.0,328.9,611.7,13.0,135.0,100.0
00-0036565,Ben Mason,RB,2021,BAL,0.5259515570934257,17.0,4267.0,2479.0,0.5416666666666666,380.0,363.0,62.0,47.0,410.0,168.5,327.1,144.0,24.0,153.0
00-0036951,Frank Darby,WR,2021,ATL,0.47058823529411764,17.0,3987.0,1451.0,0.593167701863354,741.66,10.0,395.0,264.0,274.0,281.5,543.06,5.0,143.0,95.0
00-0036567,Elijah Mitchell,RB,2021,SFO,0.49826989619377166,17.0,4437.0,2166.0,0.5074037512339585,497.6,396.0,136.0,93.0,489.0,142.3,354.70000000000005,126.0,29.0,139.0
00-0036569,Gary Brightwell,RB,2021,NYG,0.5363321799307958,17.0,3463.0,1688.0,0.5859683794466403,293.4,310.0,83.0,58.0,368.0,15.399999999999999,20.9,19.0,9.0,25.0
00-0036650,Larry Rountree,RB,2021,LAC,0.5086505190311419,17.0,5014.0,1834.0,0.6144029170464904,428.70000000000005,391.0,156.0,129.0,520.0,165.3,332.0,116.0,65.0,170.0
00-0036857,Chris Evans,RB,2021,CIN,0.4671280276816609,17.0,4806.0,1742.0,0.5600403632694249,345.1,332.0,102.0,84.0,416.0,99.60000000000001,187.0,119.0,26.0,140.0
00-0036571,Marquez Stevenson,WR,2021,BUF,0.47058823529411764,17.0,4450.0,2205.0,0.5869175627240143,885.6800000000001,13.0,427.0,312.0,325.0,328.6,781.7800000000001,10.0,166.0,128.0
00-0036572,Shi Smith,WR,2021,CAR,0.5086505190311419,17.0,3573.0,1842.0,0.5683111954459203,682.0,48.0,371.0,251.0,299.0,224.1,450.5,4.0,136.0,99.0
00-0036652,Racey McMath,WR,2021,TEN,0.47058823529411764,17.0,3745.0,2404.0,0.49263351749539597,564.6,5.0,270.0,183.0,188.0,247.5,288.0,4.0,106.0,70.0
00-0036858,Jalen Camp,WR,2021,JAX,0.5121107266435987,17.0,3674.0,1755.0,0.606425702811245,630.3,20.0,361.0,228.0,248.0,157.1,317.2,18.0,93.0,76.0
00-0036654,Demetric Felton,RB,2021,CLE,0.5086505190311419,17.0,3619.0,2471.0,0.5174129353233831,456.9,432.0,79.0,60.0,492.0,218.5,450.9,198.0,51.0,236.0
00-0036906,Khalil Herbert,RB,2021,CHI,0.5190311418685122,17.0,3635.0,2018.0,0.5329400196656834,384.4,334.0,113.0,91.0,425.0,264.8,303.0,247.0,68.0,301.0
00-0036879,Sam Ehlinger,QB,2021,IND,0.4948096885813149,17.0,3588.0,2540.0,0.5107843137254902,260.54,35.0,0.0,0.0,35.0,,,,,
00-0036657,Seth Williams,WR,2021,DEN,0.4809688581314879,17.0,3856.0,2025.0,0.5431726907630522,503.82,14.0,313.0,168.0,182.0,161.2,503.82,9.0,113.0,52.0
00-0036907,Dazz Newsome,WR,2021,CHI,0.5190311418685122,17.0,3635.0,2018.0,0.5329400196656834,555.6,8.0,347.0,225.0,233.0,262.90000000000003,422.9,4.0,151.0,103.0
00-0036482,Mike Strachan,WR,2021,IND,0.4948096885813149,17.0,3588.0,2540.0,0.5107843137254902,490.40000000000003,13.0,281.0,175.0,188.0,164.20000000000002,446.6,6.0,93.0,56.0
00-0036860,Jake Funk,RB,2021,LAR,0.4809688581314879,17.0,4893.0,1683.0,0.5910418695228822,340.8,384.0,71.0,50.0,434.0,129.9,231.7,145.0,24.0,156.0
00-0036536,Tre Nixon,WR,2021,NWE,0.4809688581314879,17.0,4098.0,2151.0,0.5224609375,349.04,14.0,206.0,135.0,149.0,142.52,168.02,5.0,81.0,61.0
00-0036578,Gerrid Doaks,RB,2021,MIA,0.46366782006920415,17.0,3936.0,1568.0,0.5818353831598865,368.2,348.0,108.0,87.0,435.0,164.2,255.2,142.0,47.0,183.0
00-0036862,Ben Skowronek,WR,2021,LAR,0.4809688581314879,17.0,4893.0,1683.0,0.5910418695228822,629.0,30.0,365.0,253.0,283.0,245.1,502.69999999999993,24.0,129.0,114.0
00-0036939,Kawaan Baker,WR,2021,NOR,0.5121107266435986,17.0,3437.0,1991.0,0.4970414201183432,490.90000000000003,30.0,263.0,188.0,218.0,103.1,308.40000000000003,19.0,55.0,41.0
00-0036669,Kylin Hill,RB,2021,GNB,0.4740484429065744,17.0,4526.0,1900.0,0.5707410972088547,453.20000000000005,381.0,115.0,91.0,472.0,258.90000000000003,299.20000000000005,201.0,63.0,248.0
00-0036670,Jermar Jefferson,RB,2021,DET,0.5259515570934257,17.0,3884.0,1886.0,0.5813725490196079,393.5,324.0,109.0,83.0,407.0,189.8,192.60000000000002,114.0,57.0,160.0
00-0036671,Dax Milne,WR,2021,WAS,0.5294117647058824,17.0,3746.0,2061.0,0.5355404089581305,475.1,8.0,296.0,194.0,202.0,223.8,361.8,3.0,134.0,89.0
00-0037238,Drake London,WR,2022,ATL,0.46626297577854675,17.0,2927.0,2718.0,0.4260780287474333,382.8,1.0,250.0,159.0,160.0,89.8,92.2,1.0,53.0,32.0
00-0037740,Garrett Wilson,WR,2022,NYJ,0.5410899653979239,17.0,4040.0,1686.0,0.6075581395348837,602.2,13.0,372.0,222.0,235.0,138.2,405.0,7.0,77.0,53.0
00-0037239,Chris Olave,WR,2022,NOR,0.5077854671280277,17.0,3969.0,1982.0,0.5240532241555783,473.7,21.0,274.0,155.0,176.0,151.79999999999998,359.4,5.0,84.0,46.0
00-0037240,Jameson Williams,WR,2022,DET,0.5322231833910034,17.0,4444.0,2179.0,0.550561797752809,543.5,11.0,312.0,203.0,214.0,227.3,509.40000000000003,7.0,119.0,97.0
00-0037741,Jahan Dotson,WR,2022,WAS,0.5294117647058824,17.0,3783.0,2143.0,0.5073260073260073,481.4,18.0,307.0,184.0,202.0,213.5,315.6,4.0,130.0,78.0
00-0037742,Treylon Burks,WR,2022,TEN,0.5002162629757786,17.0,3227.0,2131.0,0.4835630965005302,514.7,7.0,311.0,194.0,201.0,107.6,131.6,0.0,57.0,38.0
00-0038102,Kenny Pickett,QB,2022,PIT,0.5201124567474048,17.0,3661.0,2073.0,0.5331465919701214,236.48,25.0,0.0,0.0,25.0,18.38,18.38,5.0,0.0,5.0
00-0038124,Christian Watson,WR,2022,GNB,0.5218425605536332,17.0,3890.0,2113.0,0.5525024533856723,714.4,8.0,364.0,240.0,248.0,142.5,249.9,3.0,60.0,43.0
00-0038120,Breece Hall,RB,2022,NYJ,0.5410899653979239,17.0,4040.0,1686.0,0.6075581395348837,348.0,326.0,130.0,84.0,410.0,154.4,274.4,147.0,55.0,183.0
00-0038134,Kenneth Walker III,RB,2022,SEA,0.4602076124567474,17.0,4282.0,2042.0,0.5741482965931863,368.09999999999997,346.0,67.0,58.0,404.0,121.7,291.70000000000005,119.0,23.0,125.0
00-0038117,Wan'Dale Robinson,WR,2022,NYG,0.5190311418685122,17.0,3431.0,2519.0,0.5,426.3,9.0,324.0,180.0,189.0,89.10000000000001,260.6,1.0,76.0,37.0
00-0037614,John Metchie,WR,2022,HOU,0.4740484429065744,17.0,3642.0,1476.0,0.5926305015353122,541.7,4.0,319.0,203.0,207.0,231.8,390.5,2.0,134.0,92.0
00-0038104,Tyquan Thornton,WR,2022,NWE,0.5030276816608996,17.0,3815.0,1832.0,0.5595854922279793,526.8,17.0,293.0,193.0,210.0,186.3,490.4,12.0,126.0,84.0
00-0037247,George Pickens,WR,2022,PIT,0.5201124567474048,17.0,3661.0,2073.0,0.5331465919701214,619.3,26.0,419.0,250.0,276.0,274.4,283.9,5.0,169.0,112.0
00-0037664,Alec Pierce,WR,2022,IND,0.5051903114186851,17.0,3855.0,1866.0,0.5790987535953979,501.1,10.0,285.0,177.0,187.0,238.6,322.40000000000003,5.0,129.0,93.0
00-0038090,Skyy Moore,WR,2022,KAN,0.4517733564013841,17.0,5250.0,1970.0,0.6095505617977528,654.2,17.0,362.0,244.0,261.0,140.9,145.3,8.0,83.0,67.0
00-0037744,Trey McBride,TE,2022,ARI,0.5294117647058824,17.0,3966.0,1873.0,0.604735883424408,178.10000000000002,1.0,108.0,76.0,77.0,131.8,173.10000000000002,1.0,81.0,57.0
00-0037248,James Cook,RB,2022,BUF,0.4889705882352941,16.0,4291.0,2232.0,0.5717131474103586,351.3,313.0,96.0,73.0,386.0,197.8,203.4,188.0,50.0,228.0
00-0037745,Velus Jones Jr.,WR,2022,CHI,0.566825259515571,17.0,2598.0,3014.0,0.4032085561497326,479.3,13.0,306.0,176.0,189.0,219.7,219.7,6.0,140.0,87.0
00-0037755,Jelani Woods,TE,2022,IND,0.5051903114186851,17.0,3855.0,1866.0,0.5790987535953979,180.4,0.0,103.0,64.0,64.0,79.6,101.19999999999999,0.0,45.0,24.0
00-0038122,Desmond Ridder,QB,2022,ATL,0.46626297577854675,17.0,2927.0,2718.0,0.4260780287474333,219.67999999999998,40.0,0.0,0.0,40.0,,,,,
00-0037252,Greg Dulcich,TE,2022,DEN,0.47750865051903113,17.0,4007.0,1935.0,0.5625615763546798,253.7,0.0,142.0,109.0,109.0,76.0,94.7,0.0,40.0,33.0
00-0038128,Malik Willis,QB,2022,TEN,0.5002162629757786,17.0,3227.0,2131.0,0.4835630965005302,271.76,61.0,0.0,0.0,61.0,272.36,272.36,55.0,0.0,55.0
00-0037666,Jalen Tolbert,WR,2022,DAL,0.4974048442906574,17.0,3911.0,2298.0,0.5114995400183993,753.9200000000001,11.0,388.0,255.0,266.0,232.8,358.70000000000005,9.0,120.0,88.0
00-0037256,Rachaad White,RB,2022,TAM,0.504325259515571,17.0,4746.0,1308.0,0.6605101143359718,447.4,337.0,138.0,110.0,447.0,255.6,351.3,180.0,84.0,249.0
00-0037827,Tyrion Davis-Price,RB,2022,SFO,0.41522491349480967,17.0,4049.0,2360.0,0.5039370078740157,373.2,356.0,99.0,82.0,438.0,165.0,238.8,207.0,38.0,226.0
00-0038132,Matt Corral,QB,2022,CAR,0.47318339100346013,17.0,3246.0,2210.0,0.48617021276595745,257.42,102.0,0.0,0.0,102.0,157.28,171.06,48.0,0.0,48.0
00-0037746,Brian Robinson Jr.,RB,2022,WAS,0.5294117647058824,17.0,3783.0,2143.0,0.5073260073260073,442.3,396.0,127.0,103.0,499.0,229.1,433.59999999999997,258.0,53.0,300.0
00-0037257,David Bell,WR,2022,CLE,0.5235726643598616,17.0,3710.0,2490.0,0.503731343283582,385.59999999999997,14.0,253.0,141.0,155.0,109.7,143.1,6.0,58.0,34.0
00-0037805,Jeremy Ruckert,TE,2022,NYJ,0.5410899653979239,17.0,4040.0,1686.0,0.6075581395348837,121.39999999999999,0.0,77.0,50.0,50.0,5.6,5.6,0.0,3.0,2.0
00-0037828,Danny Gray,WR,2022,SFO,0.41522491349480967,17.0,4049.0,2360.0,0.5039370078740157,647.86,64.0,292.0,181.0,245.0,338.96000000000004,591.46,59.0,121.0,136.0
00-0038129,Cade Otton,TE,2022,TAM,0.504325259515571,17.0,4746.0,1308.0,0.6605101143359718,284.2,0.0,169.0,100.0,100.0,78.5,78.5,0.0,57.0,30.0
00-0037258,Dameon Pierce,RB,2022,HOU,0.4740484429065744,17.0,3642.0,1476.0,0.5926305015353122,294.0,377.0,104.0,79.0,456.0,104.3,130.89999999999998,122.0,32.0,147.0
00-0038115,Daniel Bellinger,TE,2022,NYG,0.5190311418685122,17.0,3431.0,2519.0,0.5,179.2,1.0,121.0,78.0,79.0,10.7,10.7,0.0,6.0,3.0
00-0038040,Zamir White,RB,2022,LVR,0.47058823529411764,17.0,4182.0,2057.0,0.5779092702169625,429.7,347.0,145.0,118.0,465.0,226.0,226.0,217.0,64.0,271.0
00-0038045,Isaiah Spiller,RB,2022,LAC,0.43944636678200694,17.0,4791.0,1524.0,0.6376681614349776,468.1,346.0,131.0,101.0,447.0,343.8,381.90000000000003,206.0,94.0,276.0
00-0038092,Erik Ezukanma,WR,2022,MIA,0.5376297577854672,17.0,4765.0,1686.0,0.5995893223819302,525.4,7.0,328.0,209.0,216.0,247.8,247.8,2.0,140.0,106.0
00-0038098,Pierre Strong,RB,2022,NWE,0.5030276816608996,17.0,3815.0,1832.0,0.5595854922279793,507.09999999999997,408.0,111.0,93.0,501.0,210.1,374.7,202.0,21.0,220.0
00-0038046,Charlie Kolar,TE,2022,BAL,0.5097318339100346,17.0,3202.0,2720.0,0.4812623274161736,319.6,1.0,171.0,118.0,119.0,301.1,317.90000000000003,1.0,153.0,108.0
00-0038041,Jake Ferguson,TE,2022,DAL,0.4974048442906574,17.0,3911.0,2298.0,0.5114995400183993,260.2,0.0,130.0,96.0,96.0,208.8,227.6,0.0,104.0,78.0
00-0037617,Hassan Haskins,RB,2022,TEN,0.5002162629757786,17.0,3227.0,2131.0,0.4835630965005302,457.7,483.0,103.0,82.0,565.0,193.3,266.0,219.0,26.0,237.0
00-0037816,Romeo Doubs,WR,2022,GNB,0.5218425605536332,17.0,3890.0,2113.0,0.5525024533856723,714.4,8.0,364.0,240.0,248.0,142.5,249.9,3.0,60.0,43.0
00-0038108,Bailey Zappe,QB,2022,NWE,0.5030276816608996,17.0,3815.0,1832.0,0.5595854922279793,237.22,55.0,0.0,0.0,55.0,224.94,237.22,44.0,0.0,44.0
00-0037837,Calvin Austin III,WR,2022,PIT,0.5201124567474048,17.0,3661.0,2073.0,0.5331465919701214,619.3,26.0,419.0,250.0,276.0,274.4,283.9,5.0,169.0,112.0
00-0037838,Isaiah Likely,TE,2022,BAL,0.5097318339100346,17.0,3202.0,2720.0,0.4812623274161736,319.6,1.0,171.0,118.0,119.0,301.1,317.90000000000003,1.0,153.0,108.0
00-0037809,Chig Okonkwo,TE,2022,TEN,0.5002162629757786,17.0,3227.0,2131.0,0.4835630965005302,197.7,0.0,107.0,82.0,82.0,70.0,76.1,0.0,40.0,31.0
00-0037077,Sam Howell,QB,2022,WAS,0.5294117647058824,17.0,3783.0,2143.0,0.5073260073260073,239.23999999999998,63.0,1.0,1.0,64.0,222.85999999999999,222.85999999999999,60.0,1.0,61.0
00-0037261,Khalil Shakir,WR,2022,BUF,0.4889705882352941,16.0,4291.0,2232.0,0.5717131474103586,761.7,11.0,443.0,284.0,295.0,285.5,630.0,9.0,164.0,103.0
00-0037078,Cole Turner,TE,2022,WAS,0.5294117647058824,17.0,3783.0,2143.0,0.5073260073260073,173.6,0.0,99.0,68.0,68.0,53.6,104.5,0.0,25.0,20.0
00-0037263,Tyler Allgeier,RB,2022,ATL,0.46626297577854675,17.0,2927.0,2718.0,0.4260780287474333,423.7,349.0,146.0,110.0,459.0,234.6,252.29999999999998,153.0,69.0,205.0
00-0037265,Snoop Conner,RB,2022,JAX,0.45674740484429066,17.0,4148.0,2116.0,0.5708812260536399,282.9,296.0,93.0,59.0,355.0,12.6,13.1,15.0,4.0,18.0
00-0037267,Jerome Ford,RB,2022,CLE,0.5235726643598616,17.0,3710.0,2490.0,0.503731343283582,502.3,420.0,104.0,84.0,504.0,215.3,490.4,228.0,27.0,248.0
00-0037272,Montrell Washington,WR,2022,DEN,0.47750865051903113,17.0,4007.0,1935.0,0.5625615763546798,447.68,2.0,281.0,171.0,173.0,156.4,442.58,2.0,98.0,58.0
00-0037273,Kyle Philips,WR,2022,TEN,0.5002162629757786,17.0,3227.0,2131.0,0.4835630965005302,514.7,7.0,311.0,194.0,201.0,107.6,131.6,0.0,57.0,38.0
00-0037840,Kyren Williams,RB,2022,LAR,0.5183823529411765,17.0,3506.0,1661.0,0.5636942675159236,316.1,371.0,76.0,53.0,424.0,4.3,4.3,5.0,3.0,8.0
00-0037276,Ty Chandler,RB,2022,MIN,0.46993944636678203,17.0,4818.0,1661.0,0.6245353159851301,395.8,410.0,115.0,90.0,500.0,206.3,388.1,249.0,49.0,283.0
00-0037277,Teagan Quitoriano,TE,2022,HOU,0.4740484429065744,17.0,3642.0,1476.0,0.5926305015353122,151.3,1.0,100.0,72.0,73.0,55.8,97.5,1.0,33.0,25.0
00-0037282,James Mitchell,TE,2022,DET,0.5322231833910034,17.0,4444.0,2179.0,0.550561797752809,195.70000000000002,0.0,113.0,80.0,80.0,35.7,42.1,0.0,17.0,12.0
00-0037286,Kevin Harris,RB,2022,NWE,0.5030276816608996,17.0,3815.0,1832.0,0.5595854922279793,507.09999999999997,408.0,111.0,93.0,501.0,210.1,374.7,202.0,21.0,220.0
00-0037291,Jalen Nailor,WR,2022,MIN,0.46993944636678203,17.0,4818.0,1661.0,0.6245353159851301,734.1,8.0,365.0,240.0,248.0,330.4,688.7,6.0,167.0,114.0
00-0037292,Andrew Ogletree,TE,2022,IND,0.5051903114186851,17.0,3855.0,1866.0,0.5790987535953979,180.4,0.0,103.0,64.0,64.0,79.6,101.19999999999999,0.0,45.0,24.0
00-0037085,Tyler Badie,RB,2022,BAL,0.5097318339100346,17.0,3202.0,2720.0,0.4812623274161736,334.4,323.0,83.0,62.0,385.0,20.7,20.7,2.0,13.0,10.0
00-0037086,Grant Calcaterra,TE,2022,PHI,0.46366782006920415,17.0,4364.0,2509.0,0.4962962962962963,234.4,0.0,121.0,83.0,83.0,165.0,182.39999999999998,0.0,76.0,56.0
00-0037299,Keaontay Ingram,RB,2022,ARI,0.5294117647058824,17.0,3966.0,1873.0,0.604735883424408,438.7,361.0,103.0,89.0,450.0,257.7,257.7,202.0,39.0,239.0
00-0037300,Michael Woods II,WR,2022,CLE,0.5235726643598616,17.0,3710.0,2490.0,0.503731343283582,385.59999999999997,14.0,253.0,141.0,155.0,109.7,143.1,6.0,58.0,34.0
00-0037087,Trestan Ebner,RB,2022,CHI,0.566825259515571,17.0,2598.0,3014.0,0.4032085561497326,336.4,369.0,91.0,73.0,442.0,195.0,273.9,225.0,51.0,267.0
00-0037304,Connor Heyward,TE,2022,PIT,0.5201124567474048,17.0,3661.0,2073.0,0.5331465919701214,222.7,1.0,125.0,93.0,94.0,151.7,187.39999999999998,0.0,79.0,60.0
00-0037306,John FitzPatrick,TE,2022,ATL,0.46626297577854675,17.0,2927.0,2718.0,0.4260780287474333,270.1,3.0,158.0,108.0,111.0,176.6,184.5,3.0,110.0,68.0
00-0037311,Ko Kieft,TE,2022,TAM,0.504325259515571,17.0,4746.0,1308.0,0.6605101143359718,284.2,0.0,169.0,100.0,100.0,78.5,78.5,0.0,57.0,30.0
00-0037317,Nick Muse,TE,2022,MIN,0.46993944636678203,17.0,4818.0,1661.0,0.6245353159851301,155.5,0.0,97.0,67.0,67.0,0.0,0.0,0.0,1.0,0.0
00-0037091,Bo Melton,WR,2022,SEA,0.4602076124567474,17.0,4282.0,2042.0,0.5741482965931863,614.7,12.0,309.0,191.0,203.0,244.3,526.9,4.0,129.0,76.0
00-0037093,Dareke Young,WR,2022,SEA,0.4602076124567474,17.0,4282.0,2042.0,0.5741482965931863,614.7,12.0,309.0,191.0,203.0,244.3,526.9,4.0,129.0,76.0
00-0037324,Chris Oladokun,QB,2022,PIT,0.5201124567474048,17.0,3661.0,2073.0,0.5331465919701214,236.48,25.0,0.0,0.0,25.0,18.38,18.38,5.0,0.0,5.0
00-0037327,Skylar Thompson,QB,2022,MIA,0.5376297577854672,17.0,4765.0,1686.0,0.5995893223819302,253.24,61.0,0.0,0.0,61.0,180.92,180.92,42.0,0.0,42.0
00-0037329,Brittain Brown,RB,2022,LVR,0.47058823529411764,17.0,4182.0,2057.0,0.5779092702169625,429.7,347.0,145.0,118.0,465.0,226.0,226.0,217.0,64.0,271.0
00-0037197,Isiah Pacheco,RB,2022,KAN,0.4517733564013841,17.0,5250.0,1970.0,0.6095505617977528,420.29999999999995,334.0,112.0,90.0,424.0,117.6,168.2,119.0,23.0,138.0
00-0037098,Samori Toure,WR,2022,GNB,0.5218425605536332,17.0,3890.0,2113.0,0.5525024533856723,714.4,8.0,364.0,240.0,248.0,142.5,249.9,3.0,60.0,43.0
00-0037331,Zander Horvath,RB,2022,LAC,0.43944636678200694,17.0,4791.0,1524.0,0.6376681614349776,468.1,346.0,131.0,101.0,447.0,343.8,381.90000000000003,206.0,94.0,276.0
00-0037834,Brock Purdy,QB,2022,SFO,0.41522491349480967,17.0,4049.0,2360.0,0.5039370078740157,292.42,76.0,0.0,0.0,76.0,227.5,292.42,38.0,0.0,38.0
00-0039150,Bryce Young,QB,2023,CAR,0.5224913494809689,17.0,3245.0,1769.0,0.5683802133850631,199.54,48.0,0.0,0.0,48.0,,,,,
00-0039163,C.J. Stroud,QB,2023,HOU,0.4740484429065744,17.0,4578.0,1637.0,0.5714285714285714,214.68,58.0,1.0,1.0,59.0,181.52,181.52,32.0,0.0,32.0
00-0039164,Anthony Richardson,QB,2023,IND,0.49134948096885817,17.0,3882.0,2059.0,0.5451092117758785,192.7,46.0,0.0,0.0,46.0,35.620000000000005,35.620000000000005,17.0,0.0,17.0
00-0038542,Bijan Robinson,RB,2023,ATL,0.42906574394463665,17.0,3775.0,2159.0,0.5038022813688213,397.2,455.0,66.0,53.0,508.0,159.4,352.1,210.0,31.0,226.0
00-0039139,Jahmyr Gibbs,RB,2023,DET,0.4809688581314879,17.0,4606.0,2311.0,0.5479204339963833,500.79999999999995,427.0,119.0,82.0,509.0,51.099999999999994,83.8,42.0,19.0,54.0
00-0038543,Jaxon Smith-Njigba,WR,2023,SEA,0.5121107266435986,17.0,4167.0,1580.0,0.6008359456635318,593.8,4.0,333.0,221.0,225.0,239.3,488.40000000000003,2.0,141.0,90.0
00-0038544,Quentin Johnston,WR,2023,LAC,0.5294117647058824,17.0,4312.0,1642.0,0.5945437441204139,652.9000000000001,4.0,381.0,260.0,264.0,176.5,518.2,1.0,107.0,73.0
00-0039064,Zay Flowers,WR,2023,BAL,0.5432525951557095,17.0,3881.0,2661.0,0.47729468599033814,330.2,13.0,198.0,124.0,137.0,116.1,176.9,12.0,49.0,49.0
00-0038994,Jordan Addison,WR,2023,MIN,0.5086505190311419,17.0,4700.0,1553.0,0.6162109375,764.0600000000001,12.0,407.0,275.0,287.0,368.66,557.16,4.0,184.0,132.0
00-0038933,Dalton Kincaid,TE,2023,BUF,0.47058823529411764,17.0,4306.0,2212.0,0.5307057745187901,157.79999999999998,0.0,77.0,57.0,57.0,135.7,156.1,0.0,65.0,48.0
00-0039152,Will Levis,QB,2023,TEN,0.5224913494809689,17.0,3512.0,1846.0,0.5266524520255863,205.42000000000002,69.0,0.0,0.0,69.0,165.24,184.58,34.0,0.0,34.0
00-0039065,Sam LaPorta,TE,2023,DET,0.4809688581314879,17.0,4606.0,2311.0,0.5479204339963833,218.4,0.0,93.0,66.0,66.0,63.6,132.9,0.0,24.0,18.0
00-0039066,Michael Mayer,TE,2023,LVR,0.4878892733564014,17.0,3666.0,1542.0,0.5742268041237113,176.7,0.0,101.0,64.0,64.0,4.9,4.9,0.0,4.0,3.0
00-0039062,Jonathan Mingo,WR,2023,CAR,0.5224913494809689,17.0,3245.0,1769.0,0.5683802133850631,454.0,19.0,265.0,153.0,172.0,83.0,155.7,9.0,47.0,36.0
00-0039144,Luke Musgrave,TE,2023,GNB,0.4740484429065744,17.0,4210.0,1905.0,0.5684931506849316,169.6,0.0,96.0,76.0,76.0,24.4,31.0,0.0,15.0,13.0
00-0039146,Jayden Reed,WR,2023,GNB,0.4740484429065744,17.0,4210.0,1905.0,0.5684931506849316,586.7,10.0,327.0,200.0,210.0,164.10000000000002,284.90000000000003,7.0,67.0,48.0
00-0039165,Zach Charbonnet,RB,2023,SEA,0.5121107266435986,17.0,4167.0,1580.0,0.6008359456635318,352.1,350.0,84.0,68.0,418.0,202.5,248.7,228.0,35.0,255.0
00-0039067,Rashee Rice,WR,2023,KAN,0.4809688581314879,17.0,4383.0,1784.0,0.6036121673003803,564.4,13.0,300.0,196.0,209.0,122.4,379.09999999999997,5.0,81.0,43.0
00-0038547,Luke Schoonmaker,TE,2023,DAL,0.4463667820069204,17.0,4660.0,1920.0,0.5674676524953789,233.7,1.0,130.0,89.0,90.0,48.4,91.0,1.0,22.0,19.0
00-0038935,Brenton Strange,TE,2023,JAX,0.532871972318339,17.0,4377.0,1646.0,0.5778191985088537,217.6,2.0,123.0,92.0,94.0,176.9,184.9,2.0,98.0,75.0
00-0038976,Marvin Mims,WR,2023,DEN,0.4878892733564014,17.0,3566.0,1810.0,0.5321576763485477,500.9,14.0,297.0,180.0,194.0,204.2,451.7,4.0,109.0,71.0
00-0038550,Hendon Hooker,QB,2023,DET,0.4809688581314879,17.0,4606.0,2311.0,0.5479204339963833,283.92,34.0,1.0,1.0,35.0,284.32,283.92,29.0,1.0,30.0
00-0038977,Tank Dell,WR,2023,HOU,0.4740484429065744,17.0,4578.0,1637.0,0.5714285714285714,447.09999999999997,7.0,294.0,176.0,183.0,97.1,97.1,0.0,66.0,37.0
00-0038551,Kendre Miller,RB,2023,NOR,0.43252595155709345,17.0,4225.0,1742.0,0.5580110497237569,302.0,330.0,107.0,85.0,415.0,211.7,219.7,223.0,77.0,280.0
00-0038938,Jalin Hyatt,WR,2023,NYG,0.5121107266435987,17.0,3351.0,1874.0,0.5329218106995884,509.9,6.0,297.0,200.0,206.0,128.4,306.5,2.0,71.0,46.0
00-0038979,Cedric Tillman,WR,2023,CLE,0.5363321799307958,17.0,4011.0,2017.0,0.5464098073555166,490.8,6.0,285.0,174.0,180.0,246.0,300.4,1.0,132.0,78.0
00-0038996,Tucker Kraft,TE,2023,GNB,0.4740484429065744,17.0,4210.0,1905.0,0.5684931506849316,169.6,0.0,96.0,76.0,76.0,24.4,31.0,0.0,15.0,13.0
00-0038997,Josh Downs,WR,2023,IND,0.49134948096885817,17.0,3882.0,2059.0,0.5451092117758785,534.7,10.0,348.0,224.0,234.0,216.5,371.3,3.0,141.0,102.0
00-0039032,Tyjae Spears,RB,2023,TEN,0.5224913494809689,17.0,3512.0,1846.0,0.5266524520255863,419.46,410.0,85.0,70.0,480.0,302.76,342.26,349.0,41.0,382.0
00-0039040,De'Von Achane,RB,2023,MIA,0.44982698961937717,17.0,4698.0,2308.0,0.5538160469667319,364.4,335.0,113.0,73.0,408.0,168.3,305.4,181.0,42.0,212.0
00-0038555,Tank Bigsby,RB,2023,JAX,0.532871972318339,17.0,4377.0,1646.0,0.5778191985088537,354.9,359.0,82.0,64.0,423.0,203.1,213.29999999999998,220.0,45.0,255.0
00-0038558,Darnell Washington,TE,2023,PIT,0.5397923875432525,17.0,3421.0,2010.0,0.5095669687814703,216.2,2.0,138.0,94.0,96.0,148.2,184.0,2.0,98.0,63.0
00-0038559,Michael Wilson,WR,2023,ARI,0.5605536332179931,17.0,3430.0,2365.0,0.5409356725146199,606.6,18.0,404.0,266.0,284.0,156.0,370.5,7.0,107.0,68.0
00-0038563,Tre Tucker,WR,2023,LVR,0.4878892733564014,17.0,3666.0,1542.0,0.5742268041237113,601.36,11.0,346.0,203.0,214.0,335.5,447.20000000000005,4.0,180.0,103.0
00-0038564,Cameron Latu,TE,2023,SFO,0.5086505190311419,17.0,4577.0,2389.0,0.49595959595959593,229.7,0.0,98.0,67.0,67.0,200.5,220.0,0.0,86.0,60.0
00-0039021,Roschon Johnson,RB,2023,CHI,0.46366782006920415,17.0,3421.0,2399.0,0.4899713467048711,314.4,368.0,62.0,46.0,414.0,117.8,126.0,129.0,12.0,138.0
00-0038573,Derius Davis,WR,2023,LAC,0.5294117647058824,17.0,4312.0,1642.0,0.5945437441204139,652.9000000000001,4.0,381.0,260.0,264.0,176.5,518.2,1.0,107.0,73.0
