gsis_id,player_name,player_name_norm,position,season,team,ppr,games,carries,targets,receptions,rushing_yards,receiving_yards,passing_yards,rushing_tds,receiving_tds,passing_tds,interceptions,fumbles_lost,touches,ppr_per_game,target_season,ppr_next,passing_yards_next,passing_tds_next,interceptions_next,carries_next,rushing_yards_next,rushing_tds_next,targets_next,receptions_next,receiving_yards_next,receiving_tds_next,fumbles_lost_next,games_next,sos_opp_win_pct,games_scheduled,off_pass_yards,off_rush_yards,off_pass_rate_proxy,def_epa_per_play,def_pass_epa,def_rush_epa,off_epa_per_play,off_pass_epa,off_rush_epa,ol_sack_rate,ol_qb_hit_rate,opp_def_epa_faced,opp_def_pass_epa_faced,opp_def_rush_epa_faced,next_opp_def_epa_faced,next_opp_def_pass_epa_faced,next_opp_def_rush_epa_faced,off_snap_pct,off_snaps,snap_games,depth_rank,ngs_ryoe,ngs_ryoe_per_att,ngs_rush_efficiency,ngs_avg_separation,ngs_avg_cushion,ngs_yac_oe,ngs_avg_ttt,ngs_cpoe,ngs_aggressiveness,age,lag1_ppr,lag2_ppr,delta_ppr,lag1_touches,delta_touches,ppr_trail3_mean,career_seasons,team_changed,lag1_ol_sack_rate,delta_ol_sack_rate,lag1_off_snap_pct,delta_off_snap_pct,baseline_last_ppr,baseline_trail3_ppr,adp_log_rank,adp_pos_rank,adp_rank,team_targets,team_carries,team_touches,target_share,carry_share,touch_share,pos_target_share,pos_carry_share,pos_touch_share,predicted_ppr_next,predictive_q25,predictive_q75,ppr_low,ppr_high
00-0031800,Taylor Heinicke,taylor heinicke,QB,2020,WAS,11.68,1,3,0,0,22,0,137,0,0,1,0,0,3.0,11.68,2021,222.85999999999999,3419.0,20.0,15.0,60.0,313.0,1.0,1.0,1.0,-2.0,0.0,2.0,16.0,0.453125,16,3796.0,1611.0,0.6003996003996004,-0.08245430540777247,-0.05990433848045865,-0.11855703023584561,-0.05529996064053602,-0.06639414063229175,-0.03478897004569849,0.07173601147776183,0.15494978479196556,0.030341714006755113,0.08892389265863945,-0.06453280440196038,0.04193234980136126,0.1023472460368941,-0.06264545146252107,0.35,25.0,1.0,,,,,,,,,,,27.46611909650924,13.9,0.6,-2.2200000000000006,5.0,-2.0,8.726666666666667,3,1.0,0.048484848484848485,0.023251162992913348,0.17333333333333334,0.17666666666666664,11.68,8.726666666666667,6.154858094016418,51.0,471.0,573,400,789.0,0.0,0.0075,0.0038022813688212928,,0.075,0.075,42.84401025387015,15.293501967977598,54.8083202125536,-38.9082558785086,92.43025350923534
00-0031800,Taylor Heinicke,taylor heinicke,QB,2021,WAS,222.85999999999999,16,60,1,1,313,-2,3419,1,0,20,15,2,61.0,13.928749999999999,2022,115.96,1859.0,12.0,6.0,28.0,96.0,1.0,0.0,0.0,0.0,0.0,5.0,9.0,0.5294117647058824,17,3746.0,2061.0,0.5355404089581305,0.07741361656951323,0.17595217320616174,-0.0992501384235574,-0.038516254809540795,-0.02371705785335869,-0.06121956832186562,0.0637037037037037,0.14666666666666667,-0.0078004967125819115,0.029846807289226143,-0.06725817520431066,0.018717414323447357,0.06357989124179485,-0.047144086869610406,0.94625,1019.0,16.0,1.0,,,,,,,2.97277189409369,-0.472912477397244,18.0161943319838,28.465434633812457,11.68,13.9,211.17999999999998,3.0,58.0,82.81333333333333,4,0.0,0.07173601147776183,-0.008032307774058126,0.35,0.5962500000000001,222.85999999999999,82.81333333333333,5.521460917862246,,250.0,534,477,833.0,0.0018726591760299626,0.12578616352201258,0.07322929171668667,1.0,0.9523809523809523,0.953125,119.81972854149073,123.38248843048606,152.76575582056438,89.40732752287721,248.6850832133859
00-0031800,Taylor Heinicke,taylor heinicke,QB,2022,WAS,115.96,9,28,0,0,96,0,1859,1,0,12,6,5,28.0,12.884444444444444,2023,66.0,890.0,5.0,4.0,15.0,124.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.5294117647058824,17,3783.0,2143.0,0.5073260073260073,-0.05963310409377553,-0.014831019241071778,-0.12883236386626845,-0.06749521658605531,-0.04854535186554535,-0.09219308332550664,0.07207207207207207,0.17717717717717718,4.371111789721752e-05,0.029226137753367406,-0.04533486795572101,-0.01579399579792874,0.01153799590154829,-0.057006975133852944,0.9711111111111111,614.0,9.0,2.0,,,,,,,2.94580544747082,1.60871893383246,16.2162162162162,29.464750171115675,222.85999999999999,11.68,-106.89999999999999,61.0,-33.0,116.83333333333331,5,0.0,0.0637037037037037,0.008368368368368365,0.94625,0.02486111111111111,115.96,116.83333333333331,5.521460917862246,,250.0,531,538,882.0,0.0,0.05204460966542751,0.031746031746031744,,0.509090909090909,0.509090909090909,122.03492938498171,103.71502088156778,153.2730642807013,-1.3338703864921087,237.71498756558918
00-0031800,Taylor Heinicke,taylor heinicke,QB,2023,ATL,66.0,5,15,0,0,124,0,890,1,0,5,4,0,15.0,13.2,2024,3.12,28.0,0.0,0.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.42906574394463665,17,3775.0,2159.0,0.5038022813688213,-0.04598660239058434,0.053889811831404046,-0.1900349383708813,-0.08889770052064289,-0.023835616918157956,-0.17279706089509983,0.06369426751592357,0.12420382165605096,-0.00976098500382896,0.048718230623285806,-0.10408910147121203,-0.011215457733749828,0.031962542285409956,-0.08155055643460304,0.8220000000000001,271.0,5.0,2.0,,,,,,,2.88202985074627,-8.70852181687951,13.2352941176471,30.46406570841889,115.96,222.85999999999999,-49.959999999999994,28.0,-13.0,134.93999999999997,6,1.0,0.07207207207207207,-0.008377804556148505,0.9711111111111111,-0.14911111111111108,66.0,134.93999999999997,6.555356891810665,97.0,703.0,508,522,849.0,0.0,0.028735632183908046,0.0176678445229682,0.0,0.21739130434782608,0.21428571428571427,73.19037893993317,11.784965029797405,91.83772458321482,-24.602912248823404,176.31594955111245
00-0031800,Taylor Heinicke,taylor heinicke,QB,2024,LAC,3.12,4,2,0,0,20,0,28,0,0,0,0,0,2.0,0.78,2025,,,,,,,,,,,,,,0.4671280276816609,17,3901.0,1882.0,0.5241521068859198,-0.055508509264170794,-0.017648548569712274,-0.12404978875517753,0.04493612037321704,0.1308687660686794,-0.08324503370712656,0.0704,0.1696,0.01831089295894415,0.07666713880943417,-0.07836640126078216,-0.00368922937025441,0.05654135792613418,-0.10015973736384254,0.0975,22.0,4.0,3.0,,,,,,,,,,31.46611909650924,66.0,115.96,-62.88,15.0,-13.0,61.69333333333333,7,1.0,0.06369426751592357,0.006705732484076438,0.8220000000000001,-0.7245,3.12,61.69333333333333,6.6052979209482015,97.0,739.0,491,462,798.0,0.0,0.004329004329004329,0.002506265664160401,,0.028169014084507043,0.028169014084507043,21.054220332928196,17.94350420229343,29.949276850514114,-31.934106384338463,55.130119877945226
00-0031801,Jordan Leslie,jordan leslie,WR,2017,CLE,3.6,1,0,1,1,0,26,0,0,0,0,0,0,1.0,3.6,2018,,,,,,,,,,,,,,0.51953125,16,3537.0,1714.0,0.5991649269311065,0.01699075527289555,0.1568808814157514,-0.17587363632541822,-0.14476117600379518,-0.169248871342428,-0.09261678945917703,0.06906077348066299,0.17541436464088397,-0.045133312225394476,0.0009473229336569077,-0.11331668403303569,-0.02748817217031254,0.025051745568414722,-0.10884999939609628,0.17500000000000002,26.0,2.0,2.0,,,,,,,,,,,,,,,,3.6,1,,,,,,3.6,3.6,5.521460917862246,,250.0,565,384,695.0,0.0017699115044247787,0.0,0.0014388489208633094,0.003367003367003367,0.0,0.007352941176470588,21.305097869398455,-3.712205376185299,28.426926100493173,-0.2760496439996992,87.09007054013034
00-0031806,Malcolm Brown,malcolm brown,RB,2015,LA,2.5,1,4,1,1,17,-2,0,0,0,0,0,0,5.0,2.5,2016,9.5,0.0,0.0,0.0,18.0,39.0,0.0,3.0,3.0,46.0,0.0,1.0,8.0,0.52734375,16,2931.0,1956.0,0.524390243902439,-0.06948434571632767,-0.004809226735622787,-0.17954009710831476,-0.14546323984086382,-0.15465440722462404,-0.13395239687929744,0.034220532319391636,0.17870722433460076,-0.00868949012915933,0.06934715634315752,-0.13561157395648568,-0.006059253599558634,0.07487061766784936,-0.13782856586904565,0.13,9.0,1.0,,,,,,,,,,,22.297056810403834,,,,,,2.5,1,,,,,,2.5,2.5,5.521460917862246,,250.0,397,351,579.0,0.0025188916876574307,0.011396011396011397,0.008635578583765112,0.015873015873015872,0.014814814814814815,0.015723270440251572,17.80776833074871,5.478462098001149,22.179993144986422,-1.3474218449574722,84.86620729163057
00-0031806,Malcolm Brown,malcolm brown,RB,2016,LA,9.5,8,18,3,3,39,46,0,0,0,0,0,1,21.0,1.1875,2017,50.9,0.0,0.0,0.0,63.0,246.0,1.0,11.0,9.0,53.0,0.0,0.0,11.0,0.49609375,16,3313.0,1252.0,0.5883644346871569,0.020399566502621834,0.07808441843887756,-0.07718758902863787,-0.2034389250934717,-0.22152893367676743,-0.17175642387300355,0.07728706624605679,0.14353312302839116,0.006549052151156326,0.08003608170358241,-0.11053366915180005,-0.0059205181388914865,0.06884814243646635,-0.12944758725754058,0.065,65.0,16.0,3.0,,,,,,,,,,23.299110198494184,2.5,,7.0,5.0,16.0,6.0,2,0.0,0.034220532319391636,0.04306653392666515,0.13,-0.065,9.5,6.0,5.978885764901122,114.0,395.0,529,375,686.0,0.005671077504725898,0.048,0.030612244897959183,0.036585365853658534,0.056782334384858045,0.055408970976253295,33.85995600999372,16.493462802797417,51.130154424199766,-0.7799279879410803,87.78207966924315
00-0031806,Malcolm Brown,malcolm brown,RB,2017,LA,50.9,11,63,11,9,246,53,0,1,0,0,0,0,72.0,4.627272727272727,2018,39.4,0.0,0.0,0.0,43.0,212.0,0.0,7.0,5.0,52.0,1.0,0.0,10.0,0.50390625,16,4023.0,1953.0,0.5329218106995884,-0.07356835813007523,-0.08632251486317487,-0.05158293194565284,0.0538008069928709,0.13100535210983644,-0.05038958607007102,0.048027444253859346,0.12178387650085763,-0.039798302889064004,0.013746152132074644,-0.1234129580767198,-0.04018178197750924,0.019430251185496385,-0.13093035907269882,0.20545454545454545,149.0,11.0,2.0,,,,,,,,,,24.298425735797398,9.5,2.5,41.4,21.0,51.0,20.966666666666665,3,0.0,0.07728706624605679,-0.029259621992197442,0.065,0.14045454545454544,50.9,20.966666666666665,5.713732805509369,83.0,303.0,510,454,774.0,0.021568627450980392,0.13876651982378854,0.09302325581395349,0.10891089108910891,0.17796610169491525,0.16822429906542055,50.69428173828256,18.43947503456235,81.40176028700441,1.6411590361863304,120.45378065496614
00-0031806,Malcolm Brown,malcolm brown,RB,2018,LA,39.4,10,43,7,5,212,52,0,0,1,0,0,0,48.0,3.94,2019,59.1,0.0,0.0,0.0,69.0,255.0,5.0,6.0,2.0,16.0,0.0,0.0,13.0,0.4765625,16,4730.0,2231.0,0.5530671859785784,-0.005019820518122857,0.042830249470949426,-0.0882033209350932,0.1513565644498787,0.2067740976806897,0.06548552828798525,0.0502283105022831,0.106544901065449,0.02026567711613665,0.08710738172185556,-0.09241892080936341,0.023335388294364358,0.08890066820852913,-0.0907661199968246,0.14833333333333334,123.0,12.0,2.0,,,,,,,,,,25.297741273100616,50.9,9.5,-11.5,72.0,-24.0,33.266666666666666,4,0.0,0.048027444253859346,0.0022008662484237565,0.20545454545454545,-0.0571212121212121,39.4,33.266666666666666,5.455321115357702,64.0,234.0,544,458,825.0,0.012867647058823529,0.09388646288209607,0.05818181818181818,0.07216494845360824,0.11590296495956873,0.10884353741496598,58.550119320803944,25.18662254574038,65.00793868340222,0.7536244595405286,104.71289094500419
00-0031806,Malcolm Brown,malcolm brown,RB,2019,LA,59.1,13,69,6,2,255,16,0,5,0,0,0,0,71.0,4.546153846153846,2020,109.1,0.0,0.0,0.0,101.0,419.0,5.0,33.0,23.0,162.0,0.0,1.0,16.0,0.53125,16,4669.0,1499.0,0.611810261374637,-0.039347151619691156,-0.009030209607881876,-0.08756552605752116,-0.0002163764665424771,0.08563443956697228,-0.15794229429555795,0.030942334739803096,0.10829817158931083,-0.011915496151350579,0.04848666108287061,-0.11747337634090793,-0.016148816104261766,0.0560656253194065,-0.13832395743262757,0.23357142857142857,222.0,14.0,2.0,,,,,,,,,,26.297056810403834,39.4,50.9,19.700000000000003,48.0,23.0,49.800000000000004,5,0.0,0.0502283105022831,-0.019285975762480007,0.14833333333333334,0.08523809523809522,59.1,49.800000000000004,5.541263545158426,74.0,255.0,610,400,796.0,0.009836065573770493,0.1725,0.08919597989949749,0.09836065573770492,0.20658682634730538,0.19137466307277629,55.81210716133615,19.804868242285472,93.45954415802207,-0.1625417169230916,117.26901390972012
00-0031806,Malcolm Brown,malcolm brown,RB,2020,LA,109.1,16,101,33,23,419,162,0,5,0,0,0,1,124.0,6.81875,2021,22.5,0.0,0.0,0.0,33.0,125.0,1.0,5.0,3.0,10.0,0.0,0.0,6.0,0.4921875,16,4183.0,2018.0,0.555032925682032,-0.16493668010645698,-0.14988309313024073,-0.1921665756617734,-0.012366436458550461,0.03337996404363379,-0.08072670387564665,0.03793626707132018,0.12139605462822459,0.020586820126534316,0.08308348081057056,-0.08825495466947268,0.05185475924011933,0.12776739438767634,-0.0760600306472745,0.41875,472.0,16.0,1.0,-54.0671132575633,-0.551705237322075,3.87257756563246,,,,,,,27.299110198494184,59.1,39.4,49.99999999999999,71.0,53.0,69.2,6,0.0,0.030942334739803096,0.006993932331517086,0.23357142857142857,0.18517857142857144,109.1,69.2,5.43372200355424,62.0,229.0,562,473,865.0,0.05871886120996441,0.2135306553911205,0.14335260115606938,0.4647887323943662,0.2630208333333333,0.2857142857142857,58.62074022979673,29.37027943247148,88.17602584472259,12.235118695863779,116.59218525784169
00-0031806,Malcolm Brown,malcolm brown,RB,2021,MIA,22.5,6,33,5,3,125,10,0,1,0,0,0,0,36.0,3.75,2022,22.8,0.0,0.0,0.0,18.0,81.0,1.0,6.0,5.0,37.0,0.0,0.0,7.0,0.46366782006920415,17,3936.0,1568.0,0.5818353831598865,-0.027343971639850948,-0.015561868101650698,-0.04778767109598554,-0.04500699576313041,0.029536024950175828,-0.18028877409468616,0.05442176870748299,0.11428571428571428,0.008901345803180626,0.06735367216078479,-0.08142464903237637,0.01696241419943551,0.06389303719223341,-0.05390666881708012,0.2885714285714286,129.0,7.0,2.0,,,,,,,,,,28.298425735797398,109.1,59.1,-86.6,124.0,-88.0,63.56666666666666,7,1.0,0.03793626707132018,0.01648550163616281,0.41875,-0.13017857142857142,22.5,63.56666666666666,5.521460917862246,,250.0,595,402,802.0,0.008403361344537815,0.08208955223880597,0.04488778054862843,0.05263157894736842,0.09939759036144578,0.08933002481389578,47.62869366816763,18.414390014138245,85.93344995183212,-1.0901163737615067,105.12833354412129
00-0031806,Malcolm Brown,malcolm brown,RB,2022,LA,22.8,7,18,6,5,81,37,0,1,0,0,0,0,23.0,3.257142857142857,2023,,,,,,,,,,,,,,0.5183823529411765,17,3506.0,1661.0,0.5636942675159236,0.015777341688378792,0.09457245350175301,-0.09925991537554056,-0.08284113281285799,-0.09370338876974058,-0.0649269410515071,0.09365079365079365,0.18412698412698414,-0.011141528093265171,0.019191840567591933,-0.0605757506307229,-0.018638751248414104,0.00575108581046926,-0.058372316243662334,0.14636363636363636,95.0,11.0,,,,,,,,,,,29.297741273100616,22.5,109.1,0.3000000000000007,36.0,-13.0,51.46666666666667,8,1.0,0.05442176870748299,0.03922902494331066,0.2885714285714286,-0.14220779220779223,22.8,51.46666666666667,5.521460917862246,,250.0,516,396,742.0,0.011627906976744186,0.045454545454545456,0.03099730458221024,0.09523809523809523,0.05625,0.06233062330623306,29.670257042407435,11.778712240954864,69.44898533378782,0.12230832726944385,81.25772955495658
00-0031818,Bradley Marquez,bradley marquez,WR,2015,LA,21.8,9,0,22,13,0,88,0,0,0,0,0,0,13.0,2.4222222222222225,2016,6.9,0.0,0.0,0.0,1.0,2.0,0.0,7.0,3.0,37.0,0.0,0.0,7.0,0.52734375,16,2931.0,1956.0,0.524390243902439,-0.06948434571632767,-0.004809226735622787,-0.17954009710831476,-0.14546323984086382,-0.15465440722462404,-0.13395239687929744,0.034220532319391636,0.17870722433460076,-0.00868949012915933,0.06934715634315752,-0.13561157395648568,-0.006059253599558634,0.07487061766784936,-0.13782856586904565,0.17125,170.0,16.0,3.0,,,,,,,,,,22.713210130047912,,,,,,21.8,1,,,,,,21.8,21.8,5.521460917862246,,250.0,397,351,579.0,0.055415617128463476,0.0,0.022452504317789293,0.10328638497652583,0.0,0.07975460122699386,35.222287875070855,8.122797767128327,76.34644006910453,3.809113422397963,117.19109110168422
00-0031818,Bradley Marquez,bradley marquez,WR,2016,LA,6.9,7,1,7,3,2,37,0,0,0,0,0,0,4.0,0.9857142857142858,2017,,,,,,,,,,,,,,0.49609375,16,3313.0,1252.0,0.5883644346871569,0.020399566502621834,0.07808441843887756,-0.07718758902863787,-0.2034389250934717,-0.22152893367676743,-0.17175642387300355,0.07728706624605679,0.14353312302839116,0.006549052151156326,0.08003608170358241,-0.11053366915180005,-0.0059205181388914865,0.06884814243646635,-0.12944758725754058,0.10785714285714286,95.0,14.0,2.0,,,,,,,,,,23.71526351813826,21.8,,-14.9,13.0,-9.0,14.350000000000001,2,0.0,0.034220532319391636,0.04306653392666515,0.17125,-0.06339285714285715,6.9,14.350000000000001,5.521460917862246,,250.0,529,375,686.0,0.013232514177693762,0.0026666666666666666,0.0058309037900874635,0.021148036253776436,0.034482758620689655,0.018433179723502304,17.807797867495346,2.183429437824053,45.0784600241966,1.7790641121966728,73.83747346966574
00-0031826,John Crockett,john crockett,RB,2015,GB,2.1,2,9,0,0,21,0,0,0,0,0,0,0,9.0,1.05,2016,,,,,,,,,,,,,,0.53125,16,3825.0,1850.0,0.5678889990089198,-0.045163674013614825,-0.02913101837853102,-0.07214646816235123,0.004382438744284093,0.07866816551156466,-0.13601948473658634,0.06359945872801083,0.13802435723951287,-0.020095863420859682,0.04834077473847095,-0.13297482790752366,0.00887657325220794,0.08790899955007937,-0.11611714374211402,0.11,16.0,2.0,,,,,,,,,,,23.540041067761805,,,,,,2.1,1,,,,,,2.1,2.1,6.073044534100405,141.0,434.0,394,283,523.0,0.0,0.03180212014134275,0.017208413001912046,0.0,0.04390243902439024,0.03879310344827586,23.825669354155742,7.052523216654166,33.73356374550361,-2.2841565647398183,72.48487592492818
00-0031834,Larry Pinkard,larry pinkard,WR,2017,JAX,1.5,1,0,1,1,0,5,0,0,0,0,0,0,1.0,1.5,2018,,,,,,,,,,,,,,0.43359375,16,3716.0,2262.0,0.5,-0.19118886979624386,-0.22269710486887562,-0.14125429978240214,0.01968375005305111,0.09596026811300971,-0.07248370926939887,0.03940886699507389,0.12151067323481117,-0.01730978857044725,0.05067716606948154,-0.11808002985840048,0.005783470371640653,0.07569499745848081,-0.10250144354739106,0.03,8.0,4.0,,,,,,,,,,,,,,,,,1.5,1,,,,,,1.5,1.5,5.521460917862246,,250.0,517,527,843.0,0.0019342359767891683,0.0,0.0011862396204033216,0.0032679738562091504,0.0,0.0056179775280898875,17.080574052268148,0.824834648043247,22.753557866507947,-0.28835105282677786,89.61010128380863
00-0031854,Chris Harper,chris harper,WR,2015,NE,1.6,3,0,3,1,0,6,0,0,0,0,0,0,1.0,0.5333333333333333,2016,26.3,0.0,0.0,0.0,0.0,0.0,0.0,21.0,13.0,133.0,0.0,0.0,8.0,0.47265625,16,4812.0,1404.0,0.6215415019762845,-0.047174528771092586,0.02565025021681356,-0.1823113233759473,0.0890151442704411,0.17392922728005272,-0.07510643014867384,0.05285118219749652,0.13212795549374132,-0.006641694815912931,0.06406216609901656,-0.11974916030322806,-0.026673938937396263,0.040200981990279536,-0.1371602809391712,0.21600000000000003,67.0,5.0,3.0,,,,,,,,,,21.73305954825462,,,,,,1.6,1,,,,,,1.6,1.6,5.521460917862246,,250.0,574,346,722.0,0.005226480836236934,0.0,0.0013850415512465374,0.00964630225080386,0.0,0.004784688995215311,45.77359998544236,9.540321052008299,63.7938748160972,3.558445187211391,95.44902798899479
00-0031854,Chris Harper,chris harper,WR,2016,SF,26.3,8,0,21,13,0,133,0,0,0,0,0,0,13.0,3.2875,2017,,,,,,,,,,,,,,0.49609375,16,3166.0,2019.0,0.5173867228661749,0.0889730418401367,0.15996319003083936,0.006873748321881323,-0.08645799521262479,-0.03616963521394017,-0.16152435783202052,0.07642276422764227,0.12682926829268293,0.0016110039925171637,0.07169798007076408,-0.1153806227957619,-0.010134000400516395,0.06005228427796776,-0.13058947400198834,0.4122222222222222,230.0,9.0,,,,,,,,,,,22.73511293634497,1.6,,24.7,1.0,12.0,13.950000000000001,2,1.0,0.05285118219749652,0.023571582030145748,0.21600000000000003,0.1962222222222222,26.3,13.950000000000001,5.521460917862246,,250.0,424,389,639.0,0.049528301886792456,0.0,0.02034428794992175,0.09170305676855896,,0.10569105691056911,29.2883925831344,7.475439211338197,66.90856774509045,6.464255002345798,108.32054361442788
00-0031868,Damiere Byrd,damiere byrd,WR,2016,CAR,2.6,1,0,1,1,0,16,0,0,0,0,0,0,1.0,2.6,2017,39.7,0.0,0.0,0.0,1.0,12.0,0.0,17.0,10.0,105.0,2.0,0.0,8.0,0.51171875,16,3962.0,1814.0,0.5541338582677166,-0.0012218104012174712,0.05240089157037566,-0.10846721434440375,-0.0470577840630173,-0.03863010562194787,-0.059350505189588364,0.05521472392638037,0.14263803680981596,0.007158393400509745,0.06528267010349867,-0.09038294422692207,0.03301051987841587,0.10183460159435456,-0.08224804763124048,0.16,11.0,1.0,1.0,,,,,,,,,,23.59479808350445,,,,,,2.6,1,,,,,,2.6,2.6,5.521460917862246,,250.0,553,453,759.0,0.0018083182640144665,0.0,0.0013175230566534915,0.003663003663003663,0.0,0.006134969325153374,41.22585751527052,5.797915227165712,49.62642937372704,1.5248618163239265,88.60571397330646
00-0031868,Damiere Byrd,damiere byrd,WR,2017,CAR,39.7,8,1,17,10,12,105,0,0,2,0,0,0,11.0,4.9625,2018,1.8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,8.0,0.0,0.0,2.0,0.5390625,16,3319.0,2102.0,0.5055499495459133,-0.05737502004006666,-0.011236022505434491,-0.15224024861594587,-0.019077196485380428,0.03655314679977866,-0.0935821205280042,0.058333333333333334,0.115,-0.011414415737980625,0.053914847143600356,-0.11397656021531281,-0.02340402878934864,0.028117425818362164,-0.10585631119181498,0.35625,186.0,8.0,2.0,,,,,,,,,,24.594113620807665,2.6,,37.1,1.0,10.0,21.150000000000002,2,0.0,0.05521472392638037,0.0031186094069529657,0.16,0.19625,39.7,21.150000000000002,5.521460917862246,,250.0,491,490,783.0,0.034623217922606926,0.0020408163265306124,0.0140485312899106,0.10967741935483871,0.1111111111111111,0.11458333333333333,28.31145352777833,9.201648399286858,63.744145182893206,3.662692871922748,94.73617794340865
00-0031868,Damiere Byrd,damiere byrd,WR,2018,CAR,1.8,2,0,2,1,0,8,0,0,0,0,0,0,1.0,0.9,2019,71.9,0.0,0.0,0.0,0.0,0.0,0.0,46.0,32.0,359.0,1.0,1.0,11.0,0.50390625,16,4071.0,2136.0,0.575076608784474,0.055206742504832054,0.1305243665175552,-0.07555302140614566,0.06552908263124599,0.08589544296779937,0.030248773386822844,0.048484848484848485,0.11515151515151516,0.03880556639228023,0.10769659164534406,-0.08488494143596892,0.02891935070017363,0.09812334581505062,-0.09195300829181344,0.08625000000000001,44.0,8.0,3.0,,,,,,,,,,25.593429158110883,39.7,2.6,-37.900000000000006,11.0,-10.0,14.700000000000001,3,0.0,0.058333333333333334,-0.00984848484848485,0.35625,-0.27,1.8,14.700000000000001,6.754604099487962,275.0,858.0,540,392,768.0,0.003703703703703704,0.0,0.0013020833333333333,0.008368200836820083,0.0,0.0056179775280898875,38.78658367026551,4.739488143791466,47.69582799555237,4.493415070971814,78.52422544184869
00-0031868,Damiere Byrd,damiere byrd,WR,2019,ARI,71.9,11,0,46,32,0,359,0,0,1,0,0,1,32.0,6.536363636363637,2020,114.9,0.0,0.0,0.0,2.0,15.0,0.0,77.0,47.0,604.0,1.0,0.0,14.0,0.52734375,16,3827.0,1954.0,0.584305408271474,0.09361886219125154,0.229694612724694,-0.13699028234258723,0.017272720076043902,0.024245860736008554,0.004418386606713464,0.07451564828614009,0.08941877794336811,-0.014829858433156949,0.04106453893976863,-0.11033137657334859,-0.01772338487099151,0.03841180132823314,-0.10920148743096347,0.6272727272727273,455.0,11.0,2.0,,,,3.16358499058586,5.73688888888889,1.03692498239071,,,,26.5927446954141,1.8,39.7,70.10000000000001,1.0,31.0,37.800000000000004,4,1.0,0.048484848484848485,0.026030799801291603,0.08625000000000001,0.5410227272727273,71.9,37.800000000000004,6.139884552226255,141.0,464.0,526,392,744.0,0.08745247148288973,0.0,0.043010752688172046,0.12568306010928962,0.0,0.12749003984063745,45.6077640259663,24.765605912146704,89.47541443525525,12.1579804890117,110.77898169249904
00-0031868,Damiere Byrd,damiere byrd,WR,2020,NE,114.9,14,2,77,47,15,604,0,0,1,0,0,0,49.0,8.207142857142857,2021,66.9,0.0,0.0,0.0,0.0,0.0,0.0,38.0,26.0,329.0,1.0,0.0,11.0,0.52734375,16,3124.0,2346.0,0.46709129511677283,0.077405250165394,0.11589557641661247,0.024378197372741467,0.0029716970798357874,-0.03751475044346264,0.04800429231231815,0.07047619047619047,0.14666666666666667,0.03393521666146067,0.09178429826616878,-0.0637081566712689,0.055929186027694526,0.1265132969304203,-0.06218491157726625,0.890625,901.0,16.0,2.0,,,,2.98146159764666,5.80618421052632,-0.786664789814402,,,,27.59479808350445,71.9,1.8,43.0,32.0,17.0,62.866666666666674,5,1.0,0.07451564828614009,-0.0040394578099496176,0.6272727272727273,0.2633522727272727,114.9,62.866666666666674,6.0330862217988015,136.0,417.0,419,502,785.0,0.18377088305489261,0.00398406374501992,0.062420382165605096,0.3737864077669903,0.14285714285714285,0.3288590604026846,96.85964920776613,29.759631625488204,142.53007305748028,15.946893203924413,181.20562442962884
00-0031868,Damiere Byrd,damiere byrd,WR,2021,CHI,66.9,11,0,38,26,0,329,0,0,1,0,0,0,26.0,6.081818181818182,2022,51.8,0.0,0.0,0.0,0.0,0.0,0.0,23.0,13.0,268.0,2.0,0.0,12.0,0.5190311418685122,17,3635.0,2018.0,0.5329400196656834,0.030999088739003457,0.07392386381656292,-0.023359796730395,-0.08491427648501607,-0.07318335584153228,-0.10460748867637172,0.08345323741007195,0.15827338129496402,0.017798881980349974,0.0658592299624208,-0.06158479016856623,0.021513526550151346,0.06807710143847322,-0.04676700957427847,0.5470588235294118,620.0,17.0,2.0,,,,,,,,,,28.594113620807665,114.9,71.9,-48.0,49.0,-23.0,84.56666666666666,6,1.0,0.07047619047619047,0.012977046933881478,0.890625,-0.3435661764705882,66.9,84.56666666666666,5.521460917862246,,250.0,524,475,807.0,0.07251908396946564,0.0,0.0322180916976456,0.12418300653594772,0.0,0.13756613756613756,38.372140639066366,18.446879321634132,65.58405855682201,7.529568097161479,113.27433008168984
