gsis_id,player_name,position,draft_year,first_stat_season,ppr_y1,ppr_y2,ppr_y3,dynasty_seasons_complete,dynasty_ppr_y1_y3_total,dynasty_ppr_y1_y3_avg_season,dynasty_ppr_y1_y3_avg_game,y1_rank_pct_pos,y2_rank_pct_pos,y3_rank_pct_pos,y3_vs_y1_delta,y3_vs_y2_delta,slow_start,strong_y3,late_bloomer_y3,slow_y1_y2_strong_y3,trajectory_archetype
00-0038122,Desmond Ridder,QB,2022,2022.0,38.72,181.14,21.92,1,241.77999999999997,80.59333333333332,10.074166666666665,50.0,66.66666666666666,50.0,-16.799999999999997,-159.21999999999997,False,False,False,False,steady
00-0037252,Greg Dulcich,TE,2022,2022.0,86.1,5.5,7.8,1,99.39999999999999,33.13333333333333,6.626666666666666,72.72727272727273,9.090909090909092,9.090909090909092,-78.3,2.3,False,False,False,False,early_peak
00-0038128,Malik Willis,QB,2022,2022.0,19.34,3.06,51.8,1,74.19999999999999,24.73333333333333,4.946666666666666,33.33333333333333,16.666666666666664,83.33333333333334,32.459999999999994,48.739999999999995,False,True,False,True,late_bloomer_y3
00-0037666,Jalen Tolbert,WR,2022,2022.0,3.2,60.800000000000004,152.0,1,216.0,72.0,6.75,10.526315789473683,42.10526315789473,63.1578947368421,148.8,91.19999999999999,True,False,False,True,late_bloomer_y3
00-0037256,Rachaad White,RB,2022,2022.0,141.1,267.9,199.6,1,608.6,202.86666666666667,12.679166666666667,78.57142857142857,92.85714285714286,78.57142857142857,58.5,-68.29999999999998,False,True,False,False,steady
00-0037827,Tyrion Davis-Price,RB,2022,2022.0,9.9,2.1,0.7,1,12.7,4.233333333333333,1.8142857142857143,28.57142857142857,7.142857142857142,7.142857142857142,-9.200000000000001,-1.4000000000000001,True,False,False,False,early_peak
00-0038132,Matt Corral,QB,2022,,,,,0,,,,,,,,,False,False,False,False,limited_sample
00-0037746,Brian Robinson Jr.,RB,2022,2022.0,112.69999999999999,198.1,159.79999999999998,1,470.5999999999999,156.86666666666665,11.478048780487804,57.14285714285714,50.0,64.28571428571429,47.099999999999994,-38.30000000000001,False,False,False,False,steady
00-0037257,David Bell,WR,2022,2022.0,45.4,48.7,5.7,1,99.8,33.266666666666666,4.158333333333333,36.84210526315789,31.57894736842105,21.052631578947366,-39.699999999999996,-43.0,False,False,False,False,steady
00-0037805,Jeremy Ruckert,TE,2022,2022.0,1.8,31.1,28.5,1,61.4,20.466666666666665,2.456,9.090909090909092,36.36363636363637,45.45454545454545,26.7,-2.6000000000000014,True,False,False,False,steady
00-0037828,Danny Gray,WR,2022,2022.0,2.9,,,0,,,,,,,,,False,False,False,False,limited_sample
00-0038129,Cade Otton,TE,2022,2022.0,93.10000000000001,116.5,140.6,1,350.20000000000005,116.73333333333335,7.95909090909091,90.9090909090909,81.81818181818183,90.9090909090909,47.499999999999986,24.099999999999994,False,True,False,False,steady
00-0037258,Dameon Pierce,RB,2022,2022.0,166.4,82.7,43.5,1,292.6,97.53333333333335,8.360000000000001,92.85714285714286,28.57142857142857,35.714285714285715,-122.9,-39.2,False,False,False,False,early_peak
00-0038115,Daniel Bellinger,TE,2022,2022.0,75.0,50.5,26.5,1,152.0,50.666666666666664,4.903225806451613,63.63636363636363,54.54545454545454,27.27272727272727,-48.5,-24.0,False,False,False,False,early_peak
00-0038040,Zamir White,RB,2022,2022.0,7.0,73.9,29.3,1,110.2,36.733333333333334,3.44375,21.428571428571427,21.428571428571427,21.428571428571427,22.3,-44.60000000000001,True,False,False,False,steady
00-0038045,Isaiah Spiller,RB,2022,2022.0,8.399999999999999,19.0,,0,,,,,,,,,False,False,False,False,limited_sample
00-0038092,Erik Ezukanma,WR,2022,2022.0,1.3,2.2,0.0,1,3.5,1.1666666666666667,0.875,5.263157894736842,5.263157894736842,7.894736842105263,-1.3,-2.2,True,False,False,False,steady
00-0038098,Pierre Strong,RB,2022,2022.0,27.2,42.8,35.2,1,105.2,35.06666666666667,3.757142857142857,35.714285714285715,14.285714285714285,28.57142857142857,8.000000000000004,-7.599999999999994,False,False,False,False,steady
00-0038046,Charlie Kolar,TE,2022,2022.0,8.9,21.7,28.3,1,58.900000000000006,19.633333333333336,4.207142857142857,18.181818181818183,27.27272727272727,36.36363636363637,19.4,6.600000000000001,True,False,False,False,steady
00-0038041,Jake Ferguson,TE,2022,2022.0,48.4,177.1,104.4,1,329.9,109.96666666666665,7.854761904761904,45.45454545454545,90.9090909090909,63.63636363636363,56.00000000000001,-72.69999999999999,False,False,False,False,steady
00-0037617,Hassan Haskins,RB,2022,2022.0,26.0,,32.8,0,,,,,,,6.799999999999997,,False,False,False,False,limited_sample
00-0037816,Romeo Doubs,WR,2022,2022.0,101.6,174.4,132.1,1,408.1,136.03333333333333,9.490697674418605,63.1578947368421,84.21052631578947,57.89473684210527,30.5,-42.30000000000001,False,False,False,False,steady
00-0038108,Bailey Zappe,QB,2022,2022.0,39.64,69.18,7.0,1,115.82000000000001,38.60666666666667,7.721333333333334,66.66666666666666,33.33333333333333,33.33333333333333,-32.64,-62.18000000000001,False,False,False,False,early_peak
00-0037837,Calvin Austin III,WR,2022,2023.0,52.7,120.8,,0,,,,,,,,,False,False,False,False,limited_sample
00-0037838,Isaiah Likely,TE,2022,2022.0,91.3,101.1,123.7,1,316.09999999999997,105.36666666666666,7.526190476190475,81.81818181818183,63.63636363636363,81.81818181818183,32.400000000000006,22.60000000000001,False,True,False,False,steady
00-0037809,Chig Okonkwo,TE,2022,2022.0,97.2,113.4,113.60000000000001,1,324.20000000000005,108.06666666666668,6.754166666666667,100.0,72.72727272727273,72.72727272727273,16.400000000000006,0.20000000000000284,False,True,False,False,early_peak
00-0037077,Sam Howell,QB,2022,2022.0,18.26,257.54,-0.84,1,274.96000000000004,91.65333333333335,14.471578947368423,16.666666666666664,83.33333333333334,16.666666666666664,-19.1,-258.38,True,False,False,False,steady
00-0037261,Khalil Shakir,WR,2022,2022.0,34.1,113.1,182.5,1,329.7,109.89999999999999,8.041463414634146,26.31578947368421,63.1578947368421,78.94736842105263,148.4,69.4,True,True,True,False,late_bloomer_y3
00-0037078,Cole Turner,TE,2022,2022.0,4.3,23.0,,0,,,,,,,,,False,False,False,False,limited_sample
00-0037263,Tyler Allgeier,RB,2022,2022.0,159.4,137.6,106.2,1,403.2,134.4,8.064,85.71428571428571,42.857142857142854,50.0,-53.2,-31.39999999999999,False,False,False,False,early_peak
00-0037265,Snoop Conner,RB,2022,2022.0,10.2,,,0,,,,,,,,,False,False,False,False,limited_sample
00-0037267,Jerome Ford,RB,2022,2022.0,1.2,213.20000000000002,134.0,1,348.4,116.13333333333333,10.557575757575757,7.142857142857142,64.28571428571429,57.14285714285714,132.8,-79.20000000000002,True,False,False,False,steady
00-0037272,Montrell Washington,WR,2022,2022.0,7.2,,,0,,,,,,,,,False,False,False,False,limited_sample
00-0037273,Kyle Philips,WR,2022,2022.0,15.799999999999999,33.1,,0,,,,,,,,,False,False,False,False,limited_sample
00-0037840,Kyren Williams,RB,2022,2022.0,30.5,255.0,272.1,1,557.6,185.86666666666667,15.488888888888889,42.857142857142854,85.71428571428571,100.0,241.60000000000002,17.100000000000023,False,True,False,False,steady
00-0037276,Ty Chandler,RB,2022,2022.0,2.0,101.0,28.4,1,131.4,43.800000000000004,5.4750000000000005,14.285714285714285,35.714285714285715,14.285714285714285,26.4,-72.6,True,False,False,False,steady
00-0037277,Teagan Quitoriano,TE,2022,2022.0,30.3,5.300000000000001,,0,,,,,,,,,False,False,False,False,limited_sample
00-0037282,James Mitchell,TE,2022,2022.0,28.3,4.8,,0,,,,,,,,,False,False,False,False,limited_sample
00-0037286,Kevin Harris,RB,2022,2022.0,11.2,21.3,,0,,,,,,,,,False,False,False,False,limited_sample
00-0037291,Jalen Nailor,WR,2022,2022.0,32.9,5.9,105.0,1,143.8,47.93333333333334,6.536363636363637,21.052631578947366,10.526315789473683,47.368421052631575,72.1,99.1,True,False,False,False,steady
00-0037292,Andrew Ogletree,TE,2022,2023.0,35.7,25.9,,0,,,,,,,,,False,False,False,False,limited_sample
00-0037085,Tyler Badie,RB,2022,2022.0,9.4,,9.4,0,,,,,,,0.0,,False,False,False,False,limited_sample
00-0037086,Grant Calcaterra,TE,2022,2022.0,13.100000000000001,7.8999999999999995,59.8,1,80.8,26.933333333333334,4.04,27.27272727272727,18.181818181818183,54.54545454545454,46.699999999999996,51.9,True,False,False,True,late_bloomer_y3
00-0037299,Keaontay Ingram,RB,2022,2022.0,18.099999999999998,14.0,,0,,,,,,,,,False,False,False,False,limited_sample
00-0037300,Michael Woods II,WR,2022,2022.0,9.0,,13.5,0,,,,,,,4.5,,False,False,False,False,limited_sample
00-0037087,Trestan Ebner,RB,2022,2022.0,8.2,,,0,,,,,,,,,False,False,False,False,limited_sample
00-0037304,Connor Heyward,TE,2022,2022.0,35.8,39.7,16.0,1,91.5,30.5,3.8125,36.36363636363637,45.45454545454545,18.181818181818183,-19.799999999999997,-23.700000000000003,False,False,False,False,steady
00-0037306,John FitzPatrick,TE,2022,2023.0,2.2,1.2,,0,,,,,,,,,False,False,False,False,limited_sample
00-0037311,Ko Kieft,TE,2022,2022.0,21.0,7.2,,0,,,,,,,,,False,False,False,False,limited_sample
00-0037317,Nick Muse,TE,2022,2023.0,3.2,,,0,,,,,,,,,False,False,False,False,limited_sample
00-0037091,Bo Melton,WR,2022,2023.0,45.9,22.5,,0,,,,,,,,,False,False,False,False,limited_sample
00-0037093,Dareke Young,WR,2022,2022.0,4.4,,0.0,0,,,,,,,-4.4,,False,False,False,False,limited_sample
00-0037324,Chris Oladokun,QB,2022,2024.0,,,,0,,,,,,,,,False,False,False,False,limited_sample
00-0037327,Skylar Thompson,QB,2022,2022.0,17.46,,7.880000000000001,0,,,,,,,-9.58,,False,False,False,False,limited_sample
00-0037329,Brittain Brown,RB,2022,,,,,0,,,,,,,,,False,False,False,False,limited_sample
00-0037197,Isiah Pacheco,RB,2022,2022.0,135.0,213.9,56.900000000000006,1,405.79999999999995,135.26666666666665,10.678947368421051,71.42857142857143,71.42857142857143,42.857142857142854,-78.1,-157.0,False,False,False,False,early_peak
00-0037098,Samori Toure,WR,2022,2022.0,19.2,17.8,,0,,,,,,,,,False,False,False,False,limited_sample
00-0037331,Zander Horvath,RB,2022,2022.0,18.6,,,0,,,,,,,,,False,False,False,False,limited_sample
00-0037834,Brock Purdy,QB,2022,2022.0,106.26,295.6,266.86,1,668.72,222.90666666666667,16.718,83.33333333333334,100.0,100.0,160.60000000000002,-28.74000000000001,False,True,False,False,steady
00-0039150,Bryce Young,QB,2023,2023.0,156.38,195.02,190.44,1,541.8399999999999,180.61333333333332,18.06133333333333,50.0,50.0,100.0,34.06,-4.5800000000000125,False,True,False,False,steady
00-0039163,C.J. Stroud,QB,2023,2023.0,275.02,220.38,181.64,1,677.04,225.67999999999998,21.1575,100.0,100.0,50.0,-93.38,-38.74000000000001,False,False,False,False,early_peak
00-0039164,Anthony Richardson,QB,2023,2023.0,72.68,163.35999999999999,,0,,,,,,,,,False,False,False,False,limited_sample
00-0038542,Bijan Robinson,RB,2023,2023.0,246.3,341.7,374.8,1,962.8,320.93333333333334,28.31764705882353,100.0,83.33333333333334,100.0,128.5,33.10000000000002,False,True,False,False,steady
00-0039139,Jahmyr Gibbs,RB,2023,2023.0,242.1,354.9,368.9,1,965.9,321.96666666666664,30.184375,83.33333333333334,100.0,83.33333333333334,126.79999999999998,14.0,False,True,False,False,steady
00-0038543,Jaxon Smith-Njigba,WR,2023,2023.0,149.8,253.0,427.9,1,830.7,276.90000000000003,24.43235294117647,75.0,100.0,87.5,278.09999999999997,174.89999999999998,False,True,False,False,steady
00-0038544,Quentin Johnston,WR,2023,2023.0,94.0,174.70000000000002,227.2,1,495.90000000000003,165.3,15.496875000000001,50.0,62.5,62.5,133.2,52.49999999999997,False,False,False,False,steady
00-0039064,Zay Flowers,WR,2023,2023.0,206.4,209.5,351.3,1,767.2,255.73333333333335,23.24848484848485,87.5,87.5,75.0,144.9,141.8,False,True,False,False,steady
00-0038994,Jordan Addison,WR,2023,2023.0,221.3,212.5,,0,,,,,,,,,False,False,False,False,limited_sample
00-0038933,Dalton Kincaid,TE,2023,2023.0,150.3,100.8,,0,,,,,,,,,False,False,False,False,limited_sample
00-0039152,Will Levis,QB,2023,2023.0,102.02,119.94,,0,,,,,,,,,False,False,False,False,limited_sample
00-0039065,Sam LaPorta,TE,2023,2023.0,239.3,174.6,,0,,,,,,,,,False,False,False,False,limited_sample
00-0039066,Michael Mayer,TE,2023,2023.0,71.4,36.6,,0,,,,,,,,,False,False,False,False,limited_sample
00-0039062,Jonathan Mingo,WR,2023,2023.0,84.8,32.2,,0,,,,,,,,,False,False,False,False,limited_sample
00-0039144,Luke Musgrave,TE,2023,2023.0,75.2,11.5,,0,,,,,,,,,False,False,False,False,limited_sample
00-0039146,Jayden Reed,WR,2023,2023.0,217.2,197.0,,0,,,,,,,,,False,False,False,False,limited_sample
00-0039165,Zach Charbonnet,RB,2023,2023.0,106.1,183.7,179.4,1,469.19999999999993,156.39999999999998,14.218181818181817,50.0,33.33333333333333,33.33333333333333,73.30000000000001,-4.299999999999983,False,False,False,False,steady
00-0039067,Rashee Rice,WR,2023,2023.0,212.5,64.9,,0,,,,,,,,,False,False,False,False,limited_sample
00-0038547,Luke Schoonmaker,TE,2023,2023.0,26.5,57.1,,0,,,,,,,,,False,False,False,False,limited_sample
00-0038935,Brenton Strange,TE,2023,2023.0,14.499999999999998,91.1,,0,,,,,,,,,False,False,False,False,limited_sample
00-0038976,Marvin Mims,WR,2023,2023.0,74.7,129.5,,0,,,,,,,,,False,False,False,False,limited_sample
00-0038550,Hendon Hooker,QB,2023,2024.0,2.68,,,0,,,,,,,,,False,False,False,False,limited_sample
00-0038977,Tank Dell,WR,2023,2023.0,165.0,140.0,,0,,,,,,,,,False,False,False,False,limited_sample
00-0038551,Kendre Miller,RB,2023,2023.0,43.3,29.099999999999998,,0,,,,,,,,,False,False,False,False,limited_sample
00-0038938,Jalin Hyatt,WR,2023,2023.0,60.3,14.2,,0,,,,,,,,,False,False,False,False,limited_sample
00-0038979,Cedric Tillman,WR,2023,2023.0,44.2,80.4,,0,,,,,,,,,False,False,False,False,limited_sample
00-0038996,Tucker Kraft,TE,2023,2023.0,78.5,163.3,135.2,1,377.0,125.66666666666667,13.962962962962964,100.0,100.0,100.0,56.69999999999999,-28.100000000000023,False,True,False,False,steady
00-0038997,Josh Downs,WR,2023,2023.0,157.1,182.2,,0,,,,,,,,,False,False,False,False,limited_sample
00-0039032,Tyjae Spears,RB,2023,2023.0,153.8,113.6,,0,,,,,,,,,False,False,False,False,limited_sample
00-0039040,De'Von Achane,RB,2023,2023.0,190.7,299.9,322.8,1,813.4,271.1333333333333,29.05,66.66666666666666,66.66666666666666,66.66666666666666,132.10000000000002,22.900000000000034,False,False,False,False,steady
00-0038555,Tank Bigsby,RB,2023,2023.0,24.8,129.0,,0,,,,,,,,,False,False,False,False,limited_sample
00-0038558,Darnell Washington,TE,2023,2023.0,13.1,45.0,,0,,,,,,,,,False,False,False,False,limited_sample
00-0038559,Michael Wilson,WR,2023,2023.0,114.5,124.5,220.6,1,459.6,153.20000000000002,15.848275862068967,62.5,37.5,37.5,106.1,96.1,False,False,False,False,early_peak
00-0038563,Tre Tucker,WR,2023,2023.0,71.8,129.3,221.7,1,422.8,140.93333333333334,14.093333333333334,37.5,50.0,50.0,149.89999999999998,92.39999999999998,False,False,False,False,steady
00-0038564,Cameron Latu,TE,2023,,,,,0,,,,,,,,,False,False,False,False,limited_sample
00-0039021,Roschon Johnson,RB,2023,2023.0,102.1,77.39999999999999,,0,,,,,,,,,False,False,False,False,limited_sample
00-0038573,Derius Davis,WR,2023,2023.0,37.7,40.1,,0,,,,,,,,,False,False,False,False,limited_sample
00-0038998,Jake Haener,QB,2023,2024.0,13.24,,,0,,,,,,,,,False,False,False,False,limited_sample
00-0039107,Stetson Bennett,QB,2023,,,,,0,,,,,,,,,False,False,False,False,limited_sample
00-0038576,Charlie Jones,WR,2023,2023.0,20.7,7.5,,0,,,,,,,,,False,False,False,False,limited_sample
00-0038941,Tyler Scott,WR,2023,2023.0,35.9,1.5,,0,,,,,,,,,False,False,False,False,limited_sample
00-0038579,Aidan O'Connell,QB,2023,2023.0,125.82,93.48,,0,,,,,,,,,False,False,False,False,limited_sample
00-0038582,Clayton Tune,QB,2023,2023.0,7.4799999999999995,-2.08,,0,,,,,,,,,False,False,False,False,limited_sample
00-0038583,Dorian Thompson-Robinson,QB,2023,2023.0,22.1,15.799999999999999,,0,,,,,,,,,False,False,False,False,limited_sample
00-0038389,Israel Abanikanda,RB,2023,2023.0,18.3,,,0,,,,,,,,,False,False,False,False,limited_sample
00-0038589,Josh Whyle,TE,2023,2023.0,24.4,60.800000000000004,,0,,,,,,,,,False,False,False,False,limited_sample
00-0038391,Sean Clifford,QB,2023,2023.0,1.28,,,0,,,,,,,,,False,False,False,False,limited_sample
00-0038590,Justin Shorter,WR,2023,,,,,0,,,,,,,,,False,False,False,False,limited_sample
00-0038393,Dontayvion Wicks,WR,2023,2023.0,119.75999999999999,110.5,,0,,,,,,,,,False,False,False,False,limited_sample
00-0038394,Will Mallory,TE,2023,2023.0,38.699999999999996,6.9,,0,,,,,,,,,False,False,False,False,limited_sample
00-0038597,Chase Brown,RB,2023,2023.0,53.5,255.0,280.6,1,589.1,196.36666666666667,22.657692307692308,33.33333333333333,50.0,50.0,227.10000000000002,25.600000000000023,False,False,False,False,steady
00-0038598,Jaren Hall,QB,2023,2023.0,2.12,,,0,,,,,,,,,False,False,False,False,limited_sample
00-0039050,Payne Durham,TE,2023,2023.0,10.8,34.5,,0,,,,,,,,,False,False,False,False,limited_sample
00-0038396,Eric Gray,RB,2023,2023.0,13.0,19.3,,0,,,,,,,,,False,False,False,False,limited_sample
00-0039074,Davis Allen,TE,2023,2023.0,25.5,9.9,,0,,,,,,,,,False,False,False,False,limited_sample
00-0038397,Evan Hull,RB,2023,2023.0,1.7,,,0,,,,,,,,,False,False,False,False,limited_sample
00-0039075,Puka Nacua,WR,2023,2023.0,298.5,206.6,641.0,1,1146.1,382.0333333333333,40.93214285714286,100.0,75.0,100.0,342.5,434.4,False,True,False,False,steady
00-0038606,Parker Washington,WR,2023,2023.0,39.2,97.0,202.7,1,338.9,112.96666666666665,17.836842105263155,25.0,12.5,25.0,163.5,105.69999999999999,True,False,False,False,steady
00-0038608,Kayshon Boutte,WR,2023,2023.0,3.9000000000000004,121.9,124.1,1,249.9,83.3,13.883333333333333,12.5,25.0,12.5,120.19999999999999,2.1999999999999886,True,False,False,False,steady
00-0038400,Tanner McKee,QB,2023,2024.0,28.82,,,0,,,,,,,,,False,False,False,False,limited_sample
00-0039052,Trey Palmer,WR,2023,2023.0,95.7,35.2,,0,,,,,,,,,False,False,False,False,limited_sample
00-0038611,Chris Rodriguez,RB,2023,2023.0,37.9,31.5,92.0,1,161.4,53.800000000000004,11.528571428571428,16.666666666666664,16.666666666666664,16.666666666666664,54.1,60.5,True,False,False,False,steady
00-0038612,A.T. Perry,WR,2023,2023.0,60.6,,,0,,,,,,,,,False,False,False,False,limited_sample
00-0039041,Elijah Higgins,WR,2023,2023.0,36.3,49.2,,0,,,,,,,,,False,False,False,False,limited_sample
00-0038618,Xavier Hutchinson,WR,2023,2023.0,21.9,23.7,,0,,,,,,,,,False,False,False,False,limited_sample
00-0038619,Andrei Iosivas,WR,2023,2023.0,50.6,119.9,,0,,,,,,,,,False,False,False,False,limited_sample
00-0038621,DeMario Douglas,WR,2023,2023.0,107.2,147.7,,0,,,,,,,,,False,False,False,False,limited_sample
00-0038622,Deuce Vaughn,RB,2023,2023.0,15.0,11.8,,0,,,,,,,,,False,False,False,False,limited_sample
00-0039136,Zach Evans,RB,2023,2023.0,1.9,,,0,,,,,,,,,False,False,False,False,limited_sample
00-0038627,Antoine Green,WR,2023,2023.0,1.2,,,0,,,,,,,,,False,False,False,False,limited_sample
00-0038406,Zack Kuntz,TE,2023,,,,,0,,,,,,,,,False,False,False,False,limited_sample
00-0039046,DeWayne McBride,RB,2023,,,,,0,,,,,,,,,False,False,False,False,limited_sample
00-0038632,Colton Dowell,WR,2023,2023.0,1.3,,,0,,,,,,,,,False,False,False,False,limited_sample
00-0038409,Lew Nichols,RB,2023,,,,,0,,,,,,,,,False,False,False,False,limited_sample
00-0038636,Kenny McIntosh,RB,2023,2024.0,22.4,,,0,,,,,,,,,False,False,False,False,limited_sample
00-0038637,Max Duggan,QB,2023,,,,,0,,,,,,,,,False,False,False,False,limited_sample
00-0038640,Jalen Brooks,WR,2023,2023.0,12.4,35.699999999999996,,0,,,,,,,,,False,False,False,False,limited_sample
00-0038643,Brayden Willis,TE,2023,2024.0,0.0,,,0,,,,,,,,,False,False,False,False,limited_sample
00-0038647,Ronnie Bell,WR,2023,2023.0,30.8,4.2,,0,,,,,,,,,False,False,False,False,limited_sample
00-0038507,Grant Dubose,WR,2023,2024.0,3.0999999999999996,,,0,,,,,,,,,False,False,False,False,limited_sample
00-0039918,Caleb Williams,QB,2024,2024.0,254.54,251.68,,0,,,,,,,,,False,False,False,False,limited_sample
00-0039910,Jayden Daniels,QB,2024,2024.0,355.82,76.47999999999999,,0,,,,,,,,,False,False,False,False,limited_sample
00-0039851,Drake Maye,QB,2024,2024.0,177.14000000000001,352.76,,0,,,,,,,,,False,False,False,False,limited_sample
00-0039849,Marvin Harrison Jr.,WR,2024,2024.0,196.5,,,0,,,,,,,,,False,False,False,False,limited_sample
00-0039337,Malik Nabers,WR,2024,2024.0,273.6,,,0,,,,,,,,,False,False,False,False,limited_sample
00-0039917,Michael Penix,QB,2024,2024.0,44.1,109.28,,0,,,,,,,,,False,False,False,False,limited_sample
00-0039919,Rome Odunze,WR,2024,2024.0,144.9,146.1,,0,,,,,,,,,False,False,False,False,limited_sample
00-0039923,J.J. McCarthy,QB,2024,2025.0,85.28,,,0,,,,,,,,,False,False,False,False,limited_sample
00-0039732,Bo Nix,QB,2024,2024.0,317.2,300.84000000000003,,0,,,,,,,,,False,False,False,False,limited_sample
00-0039338,Brock Bowers,TE,2024,2024.0,262.7,210.2,,0,,,,,,,,,False,False,False,False,limited_sample
00-0039893,Brian Thomas,WR,2024,2024.0,284.0,186.8,,0,,,,,,,,,False,False,False,False,limited_sample
00-0039894,Xavier Worthy,WR,2024,2024.0,187.2,,,0,,,,,,,,,False,False,False,False,limited_sample
00-0039916,Ricky Pearsall,WR,2024,2024.0,93.5,,,0,,,,,,,,,False,False,False,False,limited_sample
00-0039342,Xavier Legette,WR,2024,2024.0,125.10000000000001,,,0,,,,,,,,,False,False,False,False,limited_sample
00-0039901,Keon Coleman,WR,2024,2024.0,111.5,,,0,,,,,,,,,False,False,False,False,limited_sample
00-0039915,Ladd McConkey,WR,2024,2024.0,240.9,180.9,,0,,,,,,,,,False,False,False,False,limited_sample
00-0039907,Ja'Lynn Polk,WR,2024,2024.0,32.699999999999996,,,0,,,,,,,,,False,False,False,False,limited_sample
00-0039344,Jonathon Brooks,RB,2024,2024.0,7.5,,,0,,,,,,,,,False,False,False,False,limited_sample
00-0039890,Adonai Mitchell,WR,2024,2024.0,53.76,,,0,,,,,,,,,False,False,False,False,limited_sample
00-0039912,Ben Sinnott,TE,2024,2024.0,13.8,,,0,,,,,,,,,False,False,False,False,limited_sample
00-0039920,Malachi Corley,WR,2024,2024.0,7.2,,,0,,,,,,,,,False,False,False,False,limited_sample
00-0039921,Trey Benson,RB,2024,2024.0,47.0,,,0,,,,,,,,,False,False,False,False,limited_sample
00-0039810,Jermaine Burton,WR,2024,2024.0,14.7,,,0,,,,,,,,,False,False,False,False,limited_sample
00-0039737,Tip Reiman,TE,2024,2024.0,9.7,,,0,,,,,,,,,False,False,False,False,limited_sample
00-0039738,Blake Corum,RB,2024,2024.0,33.5,122.2,,0,,,,,,,,,False,False,False,False,limited_sample
00-0039739,Roman Wilson,WR,2024,,,,,0,,,,,,,,,False,False,False,False,limited_sample
00-0039811,MarShawn Lloyd,RB,2024,2024.0,2.8,,,0,,,,,,,,,False,False,False,False,limited_sample
00-0039855,Jalen McMillan,WR,2024,2024.0,135.4,,,0,,,,,,,,,False,False,False,False,limited_sample
00-0039355,Luke McCaffrey,WR,2024,2024.0,34.8,,,0,,,,,,,,,False,False,False,False,limited_sample
00-0039356,Ja'Tavion Sanders,TE,2024,2024.0,73.2,,,0,,,,,,,,,False,False,False,False,limited_sample
00-0039868,Troy Franklin,WR,2024,2024.0,67.1,239.1,,0,,,,,,,,,False,False,False,False,limited_sample
00-0039847,Theo Johnson,TE,2024,2024.0,68.1,,,0,,,,,,,,,False,False,False,False,limited_sample
00-0039853,Javon Baker,WR,2024,2024.0,2.2,,,0,,,,,,,,,False,False,False,False,limited_sample
00-0039792,Devontez Walker,WR,2024,2024.0,9.1,,,0,,,,,,,,,False,False,False,False,limited_sample
00-0039814,Erick All,TE,2024,2024.0,35.8,,,0,,,,,,,,,False,False,False,False,limited_sample
00-0039874,Jaylen Wright,RB,2024,2024.0,26.7,,,0,,,,,,,,,False,False,False,False,limited_sample
00-0039793,AJ Barner,TE,2024,2024.0,78.5,153.3,,0,,,,,,,,,False,False,False,False,limited_sample
00-0039359,Cade Stover,TE,2024,2024.0,34.3,,,0,,,,,,,,,False,False,False,False,limited_sample
00-0039361,Bucky Irving,RB,2024,2024.0,244.4,140.5,,0,,,,,,,,,False,False,False,False,limited_sample
00-0039746,Will Shipley,RB,2024,2024.0,15.7,,,0,,,,,,,,,False,False,False,False,limited_sample
00-0039875,Ray Davis,RB,2024,2024.0,116.1,,,0,,,,,,,,,False,False,False,False,limited_sample
00-0039363,Isaac Guerendo,RB,2024,2024.0,96.2,,,0,,,,,,,,,False,False,False,False,limited_sample
00-0039824,Jared Wiley,TE,2024,2024.0,1.7,,,0,,,,,,,,,False,False,False,False,limited_sample
00-0039794,Braelon Allen,RB,2024,2024.0,85.2,,,0,,,,,,,,,False,False,False,False,limited_sample
00-0039365,Jacob Cowing,WR,2024,2024.0,12.7,,,0,,,,,,,,,False,False,False,False,limited_sample
00-0039816,Anthony Gould,WR,2024,2024.0,3.3,,,0,,,,,,,,,False,False,False,False,limited_sample
00-0039373,Audric Estime,RB,2024,2024.0,48.7,,,0,,,,,,,,,False,False,False,False,limited_sample
00-0039376,Spencer Rattler,QB,2024,2024.0,67.28,85.44,,0,,,,,,,,,False,False,False,False,limited_sample
00-0039747,Ainias Smith,WR,2024,2024.0,17.7,,,0,,,,,,,,,False,False,False,False,limited_sample
00-0039379,Jamari Thrash,WR,2024,2024.0,5.2,,,0,,,,,,,,,False,False,False,False,limited_sample
00-0039796,Rasheen Ali,RB,2024,2024.0,3.1,,,0,,,,,,,,,False,False,False,False,limited_sample
00-0039384,Tyrone Tracy Jr.,RB,2024,2024.0,182.3,162.8,,0,,,,,,,,,False,False,False,False,limited_sample
00-0039385,Keilan Robinson,RB,2024,,,,,0,,,,,,,,,False,False,False,False,limited_sample
00-0039386,Bub Means,WR,2024,2024.0,26.8,,,0,,,,,,,,,False,False,False,False,limited_sample
00-0039797,Jordan Travis,QB,2024,,,,,0,,,,,,,,,False,False,False,False,limited_sample
00-0039798,Isaiah Davis,RB,2024,2024.0,45.9,,,0,,,,,,,,,False,False,False,False,limited_sample
00-0039391,Kimani Vidal,RB,2024,2024.0,32.7,117.9,,0,,,,,,,,,False,False,False,False,limited_sample
00-0039392,Jha'Quan Jackson,WR,2024,2024.0,1.3,,,0,,,,,,,,,False,False,False,False,limited_sample
00-0039880,Malik Washington,WR,2024,2024.0,56.8,,,0,,,,,,,,,False,False,False,False,limited_sample
